año,tipo,valor
2023,numero,14
2023,numero,20
2023,estrella,7
2023,estrella,5
2023,numero,8
2023,numero,42
2023,numero,18
2023,numero,46
2023,numero,43
2023,estrella,3
2023,estrella,2
2023,numero,19
2023,numero,36
2023,numero,14
2023,numero,15
2023,numero,13
2023,estrella,6
2023,estrella,11
2023,numero,3
2023,numero,21
2023,numero,40
2023,numero,48
2023,numero,31
2023,estrella,5
2023,estrella,7
2023,numero,12
2023,numero,2
2023,numero,26
2023,numero,1
2023,numero,37
2023,estrella,2
2023,estrella,1
2023,numero,9
2023,numero,18
2023,numero,27
2023,numero,41
2023,numero,40
2023,estrella,1
2023,estrella,5
2023,numero,3
2023,numero,15
2023,numero,4
2023,numero,13
2023,numero,20
2023,estrella,10
2023,estrella,7
2023,numero,39
2023,numero,11
2023,numero,48
2023,numero,36
2023,numero,40
2023,estrella,12
2023,estrella,10
2023,numero,3
2023,numero,8
2023,numero,29
2023,numero,19
2023,numero,50
2023,estrella,6
2023,estrella,5
2023,numero,23
2023,numero,40
2023,numero,28
2023,numero,33
2023,numero,35
2023,estrella,1
2023,estrella,8
2024,numero,11
2024,numero,15
2024,numero,1
2024,numero,20
2024,numero,36
2024,estrella,11
2024,estrella,5
2024,numero,35
2024,numero,49
2024,numero,36
2024,numero,26
2024,numero,7
2024,estrella,4
2024,estrella,10
2024,numero,10
2024,numero,13
2024,numero,38
2024,numero,48
2024,numero,40
2024,estrella,2
2024,estrella,11
2024,numero,38
2024,numero,6
2024,numero,7
2024,numero,23
2024,numero,11
2024,estrella,3
2024,estrella,11
2024,numero,20
2024,numero,42
2024,numero,38
2024,numero,28
2024,numero,26
2024,estrella,4
2024,estrella,12
2024,numero,43
2024,numero,21
2024,numero,6
2024,numero,12
2024,numero,40
2024,estrella,7
2024,estrella,4
2024,numero,42
2024,numero,7
2024,numero,36
2024,numero,16
2024,numero,5
2024,estrella,4
2024,estrella,9
2024,numero,18
2024,numero,21
2024,numero,40
2024,numero,28
2024,numero,42
2024,estrella,10
2024,estrella,1
2024,numero,34
2024,numero,37
2024,numero,39
2024,numero,38
2024,numero,4
2024,estrella,7
2024,estrella,12
2024,numero,43
2024,numero,11
2024,numero,44
2024,numero,19
2024,numero,24
2024,estrella,4
2024,estrella,11
2024,numero,18
2024,numero,7
2024,numero,26
2024,numero,39
2024,numero,19
2024,estrella,12
2024,estrella,7
2024,numero,50
2024,numero,33
2024,numero,16
2024,numero,9
2024,numero,20
2024,estrella,7
2024,estrella,1
2024,numero,2
2024,numero,23
2024,numero,30
2024,numero,29
2024,numero,43
2024,estrella,2
2024,estrella,1
2024,numero,33
2024,numero,50
2024,numero,14
2024,numero,22
2024,numero,21
2024,estrella,9
2024,estrella,11
2024,numero,17
2024,numero,25
2024,numero,26
2024,numero,24
2024,numero,10
2024,estrella,3
2024,estrella,7
2024,numero,30
2024,numero,24
2024,numero,4
2024,numero,10
2024,numero,31
2024,estrella,4
2024,estrella,10
2024,numero,38
2024,numero,11
2024,numero,40
2024,numero,46
2024,numero,6
2024,estrella,9
2024,estrella,6
2024,numero,50
2024,numero,27
2024,numero,1
2024,numero,18
2024,numero,22
2024,estrella,3
2024,estrella,1
2024,numero,31
2024,numero,39
2024,numero,25
2024,numero,50
2024,numero,36
2024,estrella,8
2024,estrella,9
2024,numero,14
2024,numero,18
2024,numero,24
2024,numero,11
2024,numero,43
2024,estrella,10
2024,estrella,1
2024,numero,50
2024,numero,41
2024,numero,40
2024,numero,8
2024,numero,44
2024,estrella,3
2024,estrella,8
2024,numero,1
2024,numero,4
2024,numero,32
2024,numero,36
2024,numero,10
2024,estrella,3
2024,estrella,8
2024,numero,45
2024,numero,47
2024,numero,49
2024,numero,43
2024,numero,28
2024,estrella,3
2024,estrella,8
2024,numero,7
2024,numero,11
2024,numero,50
2024,numero,41
2024,numero,5
2024,estrella,4
2024,estrella,5
2024,numero,17
2024,numero,24
2024,numero,23
2024,numero,5
2024,numero,49
2024,estrella,3
2024,estrella,7
2024,numero,31
2024,numero,28
2024,numero,3
2024,numero,14
2024,numero,4
2024,estrella,1
2024,estrella,8
2024,numero,42
2024,numero,17
2024,numero,32
2024,numero,19
2024,numero,33
2024,estrella,2
2024,estrella,6
2024,numero,26
2024,numero,23
2024,numero,15
2024,numero,30
2024,numero,16
2024,estrella,4
2024,estrella,8
2024,numero,2
2024,numero,40
2024,numero,9
2024,numero,14
2024,numero,3
2024,estrella,9
2024,estrella,3
2024,numero,31
2024,numero,22
2024,numero,6
2024,numero,1
2024,numero,35
2024,estrella,1
2024,estrella,2
2024,numero,8
2024,numero,5
2024,numero,34
2024,numero,2
2024,numero,35
2024,estrella,8
2024,estrella,4
2024,numero,41
2024,numero,43
2024,numero,40
2024,numero,13
2024,numero,49
2024,estrella,12
2024,estrella,5
2024,numero,34
2024,numero,6
2024,numero,50
2024,numero,4
2024,numero,18
2024,estrella,12
2024,estrella,11
2024,numero,13
2024,numero,30
2024,numero,8
2024,numero,50
2024,numero,35
2024,estrella,10
2024,estrella,11
2024,numero,20
2024,numero,17
2024,numero,1
2024,numero,26
2024,numero,5
2024,estrella,8
2024,estrella,7
2024,numero,2
2024,numero,18
2024,numero,11
2024,numero,20
2024,numero,26
2024,estrella,7
2024,estrella,5
2024,numero,7
2024,numero,1
2024,numero,50
2024,numero,26
2024,numero,21
2024,estrella,11
2024,estrella,2
2024,numero,21
2024,numero,30
2024,numero,24
2024,numero,50
2024,numero,36
2024,estrella,2
2024,estrella,11
2024,numero,28
2024,numero,22
2024,numero,23
2024,numero,39
2024,numero,1
2024,estrella,2
2024,estrella,6
2024,numero,33
2024,numero,28
2024,numero,35
2024,numero,10
2024,numero,2
2024,estrella,1
2024,estrella,6
2024,numero,1
2024,numero,36
2024,numero,37
2024,numero,41
2024,numero,11
2024,estrella,3
2024,estrella,2
2024,numero,29
2024,numero,18
2024,numero,27
2024,numero,42
2024,numero,24
2024,estrella,9
2024,estrella,6
2024,numero,20
2024,numero,37
2024,numero,33
2024,numero,50
2024,numero,40
2024,estrella,10
2024,estrella,8
2024,numero,12
2024,numero,14
2024,numero,34
2024,numero,9
2024,numero,2
2024,estrella,6
2024,estrella,1
2024,numero,30
2024,numero,19
2024,numero,20
2024,numero,36
2024,numero,41
2024,estrella,7
2024,estrella,5
2024,numero,25
2024,numero,27
2024,numero,34
2024,numero,33
2024,numero,39
2024,estrella,10
2024,estrella,1
2024,numero,13
2024,numero,22
2024,numero,29
2024,numero,19
2024,numero,12
2024,estrella,1
2024,estrella,3
2024,numero,26
2024,numero,1
2024,numero,5
2024,numero,21
2024,numero,45
2024,estrella,11
2024,estrella,8
2024,numero,50
2024,numero,13
2024,numero,44
2024,numero,2
2024,numero,6
2024,estrella,7
2024,estrella,4
2024,numero,35
2024,numero,3
2024,numero,41
2024,numero,7
2024,numero,32
2024,estrella,4
2024,estrella,7
2024,numero,44
2024,numero,3
2024,numero,12
2024,numero,32
2024,numero,26
2024,estrella,8
2024,estrella,11
2025,numero,20
2025,numero,14
2025,numero,17
2025,numero,8
2025,numero,37
2025,estrella,9
2025,estrella,4
2025,numero,12
2025,numero,43
2025,numero,19
2025,numero,1
2025,numero,14
2025,estrella,10
2025,estrella,6
2025,numero,50
2025,numero,26
2025,numero,18
2025,numero,17
2025,numero,16
2025,estrella,11
2025,estrella,7
2025,numero,39
2025,numero,43
2025,numero,32
2025,numero,48
2025,numero,19
2025,estrella,5
2025,estrella,11
2025,numero,7
2025,numero,35
2025,numero,3
2025,numero,46
2025,numero,40
2025,estrella,8
2025,estrella,5
2025,numero,14
2025,numero,25
2025,numero,1
2025,numero,22
2025,numero,29
2025,estrella,5
2025,estrella,10
2025,numero,23
2025,numero,27
2025,numero,25
2025,numero,6
2025,numero,10
2025,estrella,12
2025,estrella,5
2025,numero,30
2025,numero,16
2025,numero,41
2025,numero,10
2025,numero,26
2025,estrella,8
2025,estrella,9
2025,numero,24
2025,numero,6
2025,numero,34
2025,numero,16
2025,numero,45
2025,estrella,9
2025,estrella,1
2025,numero,19
2025,numero,46
2025,numero,15
2025,numero,1
2025,numero,35
2025,estrella,12
2025,estrella,4
2025,numero,15
2025,numero,50
2025,numero,46
2025,numero,20
2025,numero,14
2025,estrella,8
2025,estrella,10
2025,numero,8
2025,numero,43
2025,numero,12
2025,numero,37
2025,numero,9
2025,estrella,12
2025,estrella,10
2025,numero,34
2025,numero,28
2025,numero,17
2025,numero,35
2025,numero,38
2025,estrella,9
2025,estrella,8
2025,numero,6
2025,numero,19
2025,numero,13
2025,numero,48
2025,numero,11
2025,estrella,3
2025,estrella,7
2025,numero,29
2025,numero,28
2025,numero,18
2025,numero,47
2025,numero,43
2025,estrella,1
2025,estrella,6
2025,numero,10
2025,numero,42
2025,numero,19
2025,numero,17
2025,numero,44
2025,estrella,5
2025,estrella,12
2025,numero,27
2025,numero,1
2025,numero,30
2025,numero,11
2025,numero,20
2025,estrella,4
2025,estrella,12
2025,numero,33
2025,numero,34
2025,numero,43
2025,numero,44
2025,numero,42
2025,estrella,3
2025,estrella,5
2025,numero,33
2025,numero,10
2025,numero,32
2025,numero,46
2025,numero,39
2025,estrella,1
2025,estrella,3
2025,numero,46
2025,numero,6
2025,numero,15
2025,numero,42
2025,numero,47
2025,estrella,1
2025,estrella,8
2025,numero,13
2025,numero,1
2025,numero,46
2025,numero,3
2025,numero,47
2025,estrella,3
2025,estrella,1
2025,numero,47
2025,numero,34
2025,numero,24
2025,numero,28
2025,numero,49
2025,estrella,2
2025,estrella,5
2025,numero,35
2025,numero,30
2025,numero,36
2025,numero,39
2025,numero,27
2025,estrella,9
2025,estrella,4
2025,numero,3
2025,numero,13
2025,numero,20
2025,numero,48
2025,numero,23
2025,estrella,11
2025,estrella,9
2025,numero,49
2025,numero,39
2025,numero,27
2025,numero,44
2025,numero,23
2025,estrella,3
2025,estrella,4
2025,numero,6
2025,numero,23
2025,numero,18
2025,numero,20
2025,numero,43
2025,estrella,10
2025,estrella,11
2025,numero,39
2025,numero,37
2025,numero,12
2025,numero,40
2025,numero,9
2025,estrella,1
2025,estrella,3
2025,numero,49
2025,numero,6
2025,numero,31
2025,numero,42
2025,numero,1
2025,estrella,6
2025,estrella,1
2025,numero,16
2025,numero,2
2025,numero,43
2025,numero,25
2025,numero,4
2025,estrella,11
2025,estrella,6
2025,numero,8
2025,numero,1
2025,numero,36
2025,numero,29
2025,numero,25
2025,estrella,12
2025,estrella,11
2025,numero,38
2025,numero,46
2025,numero,24
2025,numero,47
2025,numero,9
2025,estrella,5
2025,estrella,4
2025,numero,19
2025,numero,1
2025,numero,24
2025,numero,21
2025,numero,23
2025,estrella,4
2025,estrella,2
2025,numero,42
2025,numero,48
2025,numero,21
2025,numero,2
2025,numero,32
2025,estrella,9
2025,estrella,1
2025,numero,31
2025,numero,47
2025,numero,42
2025,numero,17
2025,numero,36
2025,estrella,3
2025,estrella,11
2025,numero,26
2025,numero,34
2025,numero,40
2025,numero,28
2025,numero,25
2025,estrella,11
2025,estrella,7
2025,numero,38
2025,numero,30
2025,numero,6
2025,numero,46
2025,numero,28
2025,estrella,6
2025,estrella,12
2025,numero,8
2025,numero,48
2025,numero,18
2025,numero,34
2025,numero,25
2025,estrella,7
2025,estrella,6
2025,numero,18
2025,numero,16
2025,numero,19
2025,numero,17
2025,numero,47
2025,estrella,1
2025,estrella,9
2025,numero,6
2025,numero,19
2025,numero,31
2025,numero,26
2025,numero,20
2025,estrella,7
2025,estrella,1
2025,numero,42
2025,numero,32
2025,numero,35
2025,numero,47
2025,numero,27
2025,estrella,8
2025,estrella,9
